frame,x,y,id
3705,1502.31,624.36,58
3705,576.81,646.52,53
3705,276.01,681.54,31
3705,1603.37,738.4,41
3705,1017.26,843.39,12
3705,1258.86,875.94,70
3705,775.76,882.91,60
3705,959.11,889.62,10
3705,1372.5,911.0,69
3705,2126.98,929.99,77
3705,364.29,944.24,65
3705,677.88,965.45,59
3705,791.04,1108.78,38
3705,478.07,1120.01,61
3705,1197.01,1183.22,13
3705,421.66,1195.53,45
3705,1466.61,1248.76,15
3705,635.06,1318.97,63
3705,806.01,1365.57,25
3705,839.32,1412.45,50
3705,1120.27,1441.77,71
3705,1302.6,1467.6,48
3705,1629.19,1530.8,23
3705,1062.75,1582.59,68
3705,1441.57,1583.87,27
3705,1114.42,1631.16,67
3705,1233.88,1645.62,16
3705,637.77,1764.38,47
3705,1155.33,1786.5,74
3705,1205.73,1933.53,73
3706,1166.63,349.67,62
3706,1324.15,365.42,34
3706,966.64,388.12,55
3706,1221.69,407.81,75
3706,1365.55,513.44,54
3706,777.31,560.99,76
3706,1502.85,624.64,58
3706,576.47,647.24,53
3706,276.09,681.5,31
3706,1603.22,738.71,41
3706,1017.31,843.63,12
3706,1259.18,875.91,70
3706,775.98,882.91,60
3706,958.46,889.1,10
3706,1372.93,911.0,69
3706,2126.89,929.83,77
3706,364.35,944.29,65
3706,677.98,965.67,59
3706,789.76,1108.17,38
3706,478.08,1120.19,61
3706,1197.3,1183.35,13
3706,421.89,1195.96,45
3706,1467.2,1248.3,15
3706,635.14,1318.42,63
3706,805.92,1365.51,25
3706,840.3,1412.05,50
3706,1120.9,1441.92,71
3706,1301.58,1466.83,48
3706,1628.95,1531.21,23
3706,1062.88,1582.63,68
3706,1441.79,1584.0,27
3706,1113.53,1631.73,67
3706,1233.9,1645.7,16
3706,636.72,1764.3,47
3706,1155.55,1786.23,74
3706,1206.12,1933.45,73
3707,1166.22,349.47,62
3707,1323.98,365.5,34
3707,966.3,387.8,55
3707,1221.67,407.92,75
3707,1365.37,512.84,54
3707,777.19,561.16,76
3707,1502.95,624.54,58
3707,576.67,646.73,53
3707,276.32,680.95,31
3707,1602.57,738.73,41
3707,1017.07,843.0,12
3707,1258.88,876.18,70
3707,775.75,882.69,60
3707,958.33,889.33,10
3707,1373.16,910.95,69
3707,2126.4,929.86,77
3707,363.96,943.98,65
3707,677.82,965.72,59
3707,789.82,1108.41,38
3707,478.15,1120.11,61
3707,1197.74,1183.8,13
3707,422.39,1196.89,45
3707,1467.25,1248.31,15
3707,634.89,1319.47,63
3707,805.97,1365.52,25
3707,841.57,1411.31,50
3707,1121.41,1442.04,71
3707,1300.68,1465.92,48
3707,1629.12,1531.0,23
3707,1062.46,1581.96,68
3707,1441.3,1583.89,27
3707,1113.65,1631.46,67
3707,1234.02,1646.03,16
3707,636.07,1764.22,47
3707,1155.83,1786.27,74
3707,1205.96,1933.52,73
3708,1165.94,349.52,62
3708,1323.73,366.36,34
3708,966.31,388.06,55
3708,1222.25,407.38,75
3708,1365.82,512.83,54
3708,777.93,561.83,76
3708,1503.2,624.93,58
3708,576.38,646.62,53
3708,276.11,680.76,31
3708,1602.51,738.34,41
3708,1016.8,843.22,12
3708,1258.94,876.1,70
3708,775.48,882.87,60
3708,958.21,889.21,10
3708,1373.56,911.32,69
3708,2126.0,930.37,77
3708,363.63,943.39,65
3708,677.8,964.7,59
3708,790.05,1108.38,38
3708,477.47,1120.42,61
3708,1197.38,1183.35,13
3708,421.75,1196.29,45
3708,1467.42,1248.28,15
3708,634.85,1318.23,63
3708,805.24,1364.56,25
3708,842.51,1410.81,50
3708,1121.89,1442.26,71
3708,1300.53,1465.83,48
3708,1629.37,1530.79,23
3708,1062.56,1581.81,68
3708,1441.68,1583.71,27
3708,1112.71,1631.62,67
3708,1233.73,1646.32,16
3708,635.77,1764.36,47
3708,1155.15,1786.74,74
3708,1206.39,1933.64,73
3709,1166.3,349.71,62
3709,1324.11,367.2,34
3709,966.34,388.09,55
3709,1221.02,407.79,75
3709,1365.7,512.95,54
3709,778.69,562.07,76
3709,1503.47,625.07,58
3709,576.54,647.19,53
3709,276.59,680.86,31
3709,1602.86,738.45,41
3709,1017.67,844.21,12
3709,1259.17,876.24,70
3709,775.62,882.63,60
3709,958.21,889.12,10
3709,1373.5,911.16,69
3709,2125.58,930.31,77
3709,363.41,943.44,65
3709,677.87,965.48,59
3709,789.38,1108.03,38
3709,477.8,1120.57,61
3709,1197.3,1183.42,13
3709,422.59,1197.36,45
3709,1468.07,1248.08,15
3709,635.05,1318.5,63
3709,805.68,1365.45,25
3709,843.07,1410.6,50
3709,1122.4,1442.64,71
3709,1300.93,1466.02,48
3709,1629.66,1530.69,23
3709,1062.69,1581.57,68
3709,1441.79,1583.69,27
3709,1112.24,1631.71,67
3709,1233.6,1645.82,16
3709,635.25,1764.36,47
3709,1155.37,1786.63,74
3709,1206.64,1933.83,73
3710,1166.96,348.93,62
3710,1323.9,367.42,34
3710,966.31,388.25,55
3710,1219.66,407.87,75
3710,1364.88,513.35,54
3710,778.76,562.46,76
3710,1503.66,625.41,58
3710,576.35,646.86,53
3710,276.2,680.62,31
3710,1602.67,738.43,41
3710,1016.98,843.54,12
3710,1259.89,876.14,70
3710,775.36,882.5,60
3710,958.41,889.26,10
3710,1373.39,911.12,69
3710,2125.41,930.3,77
3710,362.98,942.68,65
3710,677.69,965.01,59
3710,789.82,1108.38,38
3710,477.51,1120.38,61
3710,1197.48,1183.72,13
3710,422.65,1197.28,45
3710,1466.66,1248.07,15
3710,635.01,1318.19,63
3710,805.66,1365.11,25
3710,843.92,1409.94,50
3710,1122.92,1442.66,71
3710,1300.9,1466.19,48
3710,1629.37,1530.72,23
3710,1062.41,1582.12,68
3710,1441.24,1583.69,27
3710,1112.12,1631.74,67
3710,1233.57,1645.8,16
3710,635.06,1764.04,47
3710,1155.36,1786.03,74
3710,1206.59,1933.69,73
3711,1167.06,349.44,62
3711,1323.89,367.48,34
3711,966.5,388.01,55
3711,1219.71,408.22,75
3711,1365.92,513.26,54
3711,778.74,562.14,76
3711,1504.23,625.91,58
3711,576.53,647.0,53
3711,276.47,681.13,31
3711,1602.6,738.81,41
3711,1017.12,843.48,12
3711,1260.01,875.93,70
3711,776.12,882.92,60
3711,958.68,889.69,10
3711,1373.62,911.46,69
3711,2124.89,930.43,77
3711,363.04,942.15,65
3711,678.04,965.53,59
3711,789.72,1108.33,38
3711,477.67,1120.45,61
3711,1197.58,1183.56,13
3711,422.13,1196.68,45
3711,1467.69,1247.89,15
3711,635.13,1318.22,63
3711,806.08,1365.58,25
3711,845.56,1409.33,50
3711,1123.92,1442.91,71
3711,1302.03,1466.57,48
3711,1629.34,1531.1,23
3711,1062.79,1581.94,68
3711,1441.88,1583.93,27
3711,1111.88,1632.21,67
3711,1233.62,1646.43,16
3711,634.73,1764.17,47
3711,1155.84,1785.38,74
3711,1206.84,1933.88,73
3712,1167.2,348.81,62
3712,1323.9,367.85,34
3712,966.52,388.45,55
3712,1218.52,408.03,75
3712,1365.68,512.73,54
3712,779.5,562.77,76
3712,1504.75,626.09,58
3712,576.38,647.04,53
3712,276.47,680.59,31
3712,1602.35,738.72,41
3712,1017.12,843.49,12
3712,1260.16,875.79,70
3712,775.18,882.44,60
3712,958.93,889.68,10
3712,1374.07,911.43,69
3712,2124.51,930.43,77
3712,362.94,942.3,65
3712,677.69,965.3,59
3712,789.7,1108.22,38
3712,477.7,1120.27,61
3712,1197.41,1183.54,13
3712,422.0,1196.56,45
3712,1467.59,1248.0,15
3712,634.83,1317.67,63
3712,806.22,1365.61,25
3712,846.07,1409.03,50
3712,1124.08,1443.14,71
3712,1302.32,1467.15,48
3712,1629.79,1530.53,23
3712,1062.55,1581.75,68
3712,1441.7,1583.79,27
3712,1111.17,1632.15,67
3712,1233.6,1646.38,16
3712,633.7,1763.94,47
3712,1155.85,1785.23,74
3712,1207.64,1933.82,73
3713,1166.73,349.25,62
3713,1323.72,368.26,34
3713,966.38,388.76,55
3713,1217.6,408.83,75
3713,1365.27,513.3,54
3713,780.05,563.1,76
3713,1504.4,626.74,58
3713,576.35,647.35,53
3713,276.52,680.78,31
3713,1602.44,738.79,41
3713,1017.39,843.58,12
3713,1260.62,875.51,70
3713,775.76,882.87,60
3713,958.22,889.05,10
3713,1374.43,911.37,69
3713,2124.45,930.65,77
3713,362.81,942.07,65
3713,678.24,965.67,59
3713,789.19,1108.22,38
3713,477.9,1120.24,61
3713,1197.59,1183.64,13
3713,422.25,1196.92,45
3713,1468.21,1247.89,15
3713,635.03,1317.46,63
3713,805.83,1365.45,25
3713,847.72,1408.65,50
3713,1125.09,1443.18,71
3713,1303.21,1467.47,48
3713,1630.14,1530.47,23
3713,1062.68,1582.03,68
3713,1442.6,1583.96,27
3713,1112.06,1632.38,67
3713,1233.75,1646.5,16
3713,632.74,1763.87,47
3713,1155.7,1785.85,74
3713,1207.46,1933.67,73
3714,1167.04,348.85,62
3714,1323.96,367.81,34
3714,966.65,389.29,55
3714,1217.06,408.77,75
3714,1365.81,513.05,54
3714,780.78,563.24,76
3714,1504.79,626.95,58
3714,575.49,648.3,53
3714,276.76,680.21,31
3714,1603.33,738.62,41
3714,1017.13,843.44,12
3714,1260.53,875.67,70
3714,775.83,882.82,60
3714,958.91,889.64,10
3714,1374.48,911.77,69
3714,2124.28,930.71,77
3714,363.03,942.27,65
3714,678.24,966.1,59
3714,789.03,1107.96,38
3714,477.73,1120.23,61
3714,1198.12,1183.86,13
3714,422.4,1197.15,45
3714,1468.18,1247.72,15
3714,634.73,1317.6,63
3714,806.15,1365.44,25
3714,848.28,1408.42,50
3714,1125.62,1443.69,71
3714,1303.7,1467.59,48
3714,1630.76,1530.41,23
3714,1062.7,1581.55,68
3714,1441.8,1584.02,27
3714,1111.64,1632.53,67
3714,1233.98,1646.97,16
3714,632.89,1764.26,47
3714,1156.08,1785.4,74
3714,1208.0,1933.82,73
3715,1167.21,349.25,62
3715,1323.77,367.44,34
3715,966.75,389.62,55
3715,1216.47,408.99,75
3715,1365.9,512.61,54
3715,780.96,563.66,76
3715,1504.69,626.51,58
3715,575.5,648.44,53
3715,276.63,680.22,31
3715,1602.33,739.11,41
3715,1017.15,843.28,12
3715,1260.52,875.84,70
3715,775.31,882.78,60
3715,958.62,889.62,10
3715,1373.87,911.48,69
3715,2124.4,930.79,77
3715,362.84,942.12,65
3715,678.01,965.85,59
3715,789.1,1107.88,38
3715,477.74,1120.27,61
3715,1197.6,1183.72,13
3715,422.12,1196.6,45
3715,1468.15,1247.88,15
3715,634.99,1317.77,63
3715,805.87,1365.4,25
3715,849.17,1407.96,50
3715,1127.01,1444.39,71
3715,1303.78,1467.64,48
3715,1630.38,1530.95,23
3715,1062.66,1581.72,68
3715,1442.66,1583.97,27
3715,1111.43,1632.33,67
3715,1234.03,1646.8,16
3715,632.24,1764.08,47
3715,1155.82,1785.42,74
3715,1207.64,1933.78,73
3716,1166.92,349.29,62
3716,1323.9,366.98,34
3716,966.51,390.25,55
3716,1215.97,409.09,75
3716,1365.89,512.89,54
3716,781.17,563.51,76
3716,1505.04,626.97,58
3716,576.08,647.87,53
3716,276.74,680.28,31
3716,1602.91,738.86,41
3716,1017.7,844.2,12
3716,1260.54,875.68,70
3716,775.99,882.87,60
3716,958.84,889.58,10
3716,1374.57,911.47,69
3716,2123.9,930.64,77
3716,362.96,941.82,65
3716,678.02,966.18,59
3716,788.4,1107.36,38
3716,477.54,1120.39,61
3716,1197.39,1183.28,13
3716,422.09,1196.26,45
3716,1468.53,1247.88,15
3716,635.02,1317.67,63
3716,806.14,1365.69,25
3716,850.33,1407.72,50
3716,1127.84,1444.55,71
3716,1304.59,1467.7,48
3716,1630.23,1530.59,23
3716,1062.61,1581.74,68
3716,1442.51,1583.82,27
3716,1110.8,1632.63,67
3716,1234.0,1646.68,16
3716,631.36,1763.99,47
3716,1156.04,1785.42,74
3716,1207.36,1933.93,73
3717,1167.0,348.89,62
3717,1323.5,366.2,34
3717,966.43,390.81,55
3717,1216.32,408.94,75
3717,1366.02,512.67,54
3717,781.71,563.94,76
3717,1505.29,627.19,58
3717,575.41,648.21,53
3717,276.54,680.72,31
3717,1603.18,738.34,41
3717,1017.73,844.13,12
3717,1259.88,875.79,70
3717,775.15,882.2,60
3717,958.61,889.41,10
3717,1374.61,911.48,69
3717,2123.84,930.74,77
3717,362.56,941.38,65
3717,678.03,966.03,59
3717,787.89,1107.52,38
3717,477.12,1120.36,61
3717,1197.1,1183.42,13
3717,422.27,1196.4,45
3717,1468.83,1247.09,15
3717,635.01,1317.34,63
3717,806.32,1365.87,25
3717,851.47,1407.47,50
3717,1128.8,1445.14,71
3717,1304.52,1467.69,48
3717,1630.25,1530.81,23
3717,1062.67,1581.28,68
3717,1441.52,1583.71,27
3717,1110.61,1632.59,67
3717,1234.16,1647.14,16
3717,630.95,1763.75,47
3717,1156.21,1784.96,74
3717,1206.84,1933.47,73
3718,1167.13,348.85,62
3718,1323.28,366.49,34
3718,966.57,390.25,55
3718,1216.32,408.94,75
3718,1366.43,512.28,54
3718,782.71,564.4,76
3718,1505.38,627.6,58
3718,575.42,648.03,53
3718,276.33,680.54,31
3718,1602.69,738.72,41
3718,1017.9,844.2,12
3718,1261.39,875.66,70
3718,775.21,882.39,60
3718,958.1,889.15,10
3718,1374.64,911.45,69
3718,2123.21,931.19,77
3718,362.66,941.31,65
3718,678.17,965.48,59
3718,787.46,1107.11,38
3718,477.22,1120.41,61
3718,1196.96,1183.16,13
3718,422.01,1196.29,45
3718,1469.29,1247.08,15
3718,634.85,1318.26,63
3718,806.5,1365.83,25
3718,852.14,1407.06,50
3718,1130.01,1445.54,71
3718,1304.9,1467.66,48
3718,1629.99,1530.72,23
3718,1062.73,1581.43,68
3718,1441.95,1583.77,27
3718,1109.55,1632.87,67
3718,1234.3,1647.42,16
3718,631.35,1763.78,47
3718,1156.22,1785.04,74
3718,1208.09,1933.89,73
3719,1167.32,348.62,62
3719,1323.34,366.42,34
3719,966.16,390.12,55
3719,1216.35,409.07,75
3719,1366.12,512.64,54
3719,783.25,564.72,76
3719,1504.95,627.42,58
3719,575.71,647.54,53
3719,276.53,680.31,31
3719,1603.16,738.22,41
3719,1017.97,844.75,12
3719,1260.26,875.65,70
3719,774.75,882.23,60
3719,957.44,888.66,10
3719,1375.65,911.74,69
3719,2122.81,931.33,77
3719,362.67,941.62,65
3719,677.97,965.7,59
3719,788.08,1107.67,38
3719,477.21,1120.38,61
3719,1197.16,1183.36,13
3719,421.85,1196.03,45
3719,1469.14,1246.99,15
3719,634.89,1317.53,63
3719,805.92,1365.15,25
3719,853.23,1406.81,50
3719,1130.36,1445.75,71
3719,1304.98,1468.19,48
3719,1630.67,1530.55,23
3719,1062.34,1581.18,68
3719,1441.87,1583.76,27
3719,1109.49,1633.23,67
3719,1234.25,1647.81,16
3719,630.87,1763.88,47
3719,1155.84,1785.11,74
3719,1207.59,1933.78,73
3720,1167.65,348.89,62
3720,1323.39,366.29,34
3720,966.44,390.4,55
3720,1215.04,409.49,75
3720,1366.62,512.82,54
3720,783.65,564.93,76
3720,1505.29,627.46,58
3720,575.67,648.06,53
3720,276.65,679.85,31
3720,1603.09,738.65,41
3720,1017.77,844.49,12
3720,1260.55,875.56,70
3720,774.21,881.77,60
3720,957.71,888.44,10
3720,1375.57,911.69,69
3720,2122.4,931.47,77
3720,362.66,941.52,65
3720,678.0,965.72,59
3720,787.89,1107.18,38
3720,476.81,1120.39,61
3720,1196.58,1183.54,13
3720,421.69,1195.99,45
3720,1469.5,1246.56,15
3720,635.05,1317.35,63
3720,806.48,1366.0,25
3720,853.1,1406.69,50
3720,1131.34,1446.45,71
3720,1305.38,1467.76,48
3720,1630.15,1530.59,23
3720,1062.82,1581.63,68
3720,1441.38,1583.73,27
3720,1109.66,1633.22,67
3720,1233.91,1647.31,16
3720,631.02,1763.76,47
3720,1156.21,1784.69,74
3720,1207.55,1933.37,73
3721,1166.95,348.96,62
3721,1323.47,366.45,34
3721,966.56,389.94,55
3721,1214.82,409.67,75
3721,1366.04,512.32,54
3721,784.74,565.57,76
3721,1505.02,628.03,58
3721,575.1,648.22,53
3721,277.04,679.21,31
3721,1602.98,738.47,41
3721,1017.88,844.36,12
3721,1260.97,875.53,70
3721,774.11,881.61,60
3721,957.81,888.32,10
3721,1375.76,911.78,69
3721,2121.84,931.75,77
3721,362.44,940.79,65
3721,677.89,965.52,59
3721,787.28,1107.04,38
3721,477.03,1120.39,61
3721,1196.38,1182.87,13
3721,421.84,1195.78,45
3721,1468.99,1246.93,15
3721,634.84,1316.58,63
3721,805.91,1365.35,25
3721,855.1,1405.81,50
3721,1132.08,1446.75,71
3721,1306.06,1467.7,48
3721,1630.82,1530.27,23
3721,1062.66,1581.08,68
3721,1441.93,1583.64,27
3721,1109.02,1633.35,67
3721,1234.48,1648.09,16
3721,630.46,1763.74,47
3721,1156.14,1785.18,74
3721,1207.71,1933.75,73
3722,1167.51,348.86,62
3722,1323.4,366.0,34
3722,966.64,390.2,55
3722,1214.8,409.68,75
3722,1365.75,512.77,54
3722,785.37,565.66,76
3722,1505.4,628.33,58
3722,575.34,648.15,53
3722,277.02,679.66,31
3722,1603.52,738.33,41
3722,1018.25,844.89,12
3722,1261.21,875.65,70
3722,773.55,881.17,60
3722,957.69,888.38,10
3722,1376.58,911.9,69
3722,2121.23,932.07,77
3722,362.24,940.23,65
3722,677.78,965.32,59
3722,786.94,1107.01,38
3722,477.01,1120.63,61
3722,1196.57,1183.25,13
3722,421.77,1195.51,45
3722,1469.5,1246.44,15
3722,635.12,1317.19,63
3722,806.06,1365.43,25
3722,855.98,1405.66,50
3722,1132.56,1446.98,71
3722,1306.39,1467.66,48
3722,1631.91,1530.44,23
3722,1062.62,1581.37,68
3722,1442.98,1584.02,27
3722,1109.25,1633.38,67
3722,1234.7,1648.44,16
3722,630.97,1763.88,47
3722,1156.51,1784.75,74
3722,1207.23,1933.83,73
3723,1167.56,348.65,62
3723,1323.1,366.09,34
3723,966.23,390.82,55
3723,1214.47,409.7,75
3723,1366.39,512.26,54
3723,786.49,566.32,76
3723,1505.51,628.19,58
3723,575.36,647.75,53
3723,276.75,679.24,31
3723,1603.47,738.28,41
3723,1018.18,844.56,12
3723,1261.25,875.84,70
3723,773.0,881.47,60
3723,957.6,888.39,10
3723,1376.48,911.93,69
3723,2121.12,932.14,77
3723,362.47,940.47,65
3723,678.07,965.98,59
3723,785.95,1106.34,38
3723,476.42,1120.73,61
3723,1196.41,1183.38,13
3723,421.69,1195.65,45
3723,1469.9,1246.01,15
3723,635.05,1317.22,63
3723,805.86,1365.4,25
3723,857.15,1405.03,50
3723,1133.84,1447.82,71
3723,1306.36,1467.66,48
3723,1631.37,1530.28,23
3723,1062.73,1581.61,68
3723,1443.08,1584.0,27
3723,1109.31,1633.54,67
3723,1234.31,1648.06,16
3723,630.57,1763.76,47
3723,1156.2,1784.98,74
3723,1207.26,1933.92,73
3724,1167.52,348.76,62
3724,1323.45,366.33,34
3724,966.58,390.6,55
3724,1214.29,409.77,75
3724,1366.39,511.82,54
3724,787.69,566.72,76
3724,1505.78,628.4,58
3724,575.02,648.9,53
3724,277.17,678.87,31
3724,1603.77,738.4,41
3724,1018.17,844.66,12
3724,1261.53,875.37,70
3724,772.08,881.05,60
3724,958.0,888.36,10
3724,1376.33,911.98,69
3724,2120.48,932.29,77
3724,362.46,941.02,65
3724,678.02,965.58,59
3724,785.72,1106.47,38
3724,476.82,1120.63,61
3724,1197.0,1183.11,13
3724,421.69,1195.87,45
3724,1469.33,1246.28,15
3724,635.06,1316.98,63
3724,806.33,1365.78,25
3724,858.27,1404.87,50
3724,1134.32,1447.77,71
3724,1306.48,1467.56,48
3724,1632.01,1529.96,23
3724,1062.71,1581.15,68
3724,1442.17,1583.83,27
3724,1108.78,1633.88,67
3724,1234.45,1647.78,16
3724,630.54,1763.69,47
3724,1156.12,1785.14,74
3724,1207.25,1933.61,73
3725,1167.61,348.56,62
3725,1323.52,365.89,34
3725,966.67,391.18,55
3725,1213.45,410.23,75
3725,1366.58,512.29,54
3725,788.91,566.96,76
3725,1505.89,628.64,58
3725,575.05,648.85,53
3725,277.4,678.45,31
3725,1603.63,737.99,41
3725,1018.02,844.63,12
3725,1262.1,875.54,70
3725,772.19,881.0,60
3725,957.51,888.38,10
3725,1376.55,911.97,69
3725,2119.86,932.25,77
3725,362.72,941.7,65
3725,678.22,966.14,59
3725,786.07,1106.44,38
3725,476.79,1120.6,61
3725,1196.29,1182.94,13
3725,422.06,1196.18,45
3725,1469.62,1246.17,15
3725,635.19,1317.42,63
3725,805.88,1365.64,25
3725,859.28,1404.7,50
3725,1134.96,1448.2,71
3725,1306.87,1467.64,48
3725,1632.13,1530.58,23
3725,1062.94,1581.31,68
3725,1442.1,1583.78,27
3725,1108.2,1634.21,67
3725,1234.39,1647.49,16
3725,629.62,1763.73,47
3725,1155.83,1785.49,74
3725,1208.3,1933.89,73
3726,1167.93,348.43,62
3726,1323.54,366.36,34
3726,966.05,391.64,55
3726,1213.28,409.93,75
3726,1367.03,511.96,54
3726,789.33,567.19,76
3726,1506.06,629.22,58
3726,574.98,649.01,53
3726,277.21,678.88,31
3726,1604.11,738.11,41
3726,1018.05,844.84,12
3726,1262.14,875.42,70
3726,771.98,880.81,60
3726,957.82,888.28,10
3726,1376.37,911.67,69
3726,2120.12,932.72,77
3726,362.77,941.13,65
3726,677.94,965.71,59
3726,785.64,1106.37,38
3726,477.39,1120.47,61
3726,1196.02,1182.51,13
3726,421.59,1195.41,45
3726,1469.86,1245.98,15
3726,635.14,1317.09,63
3726,806.21,1365.57,25
3726,860.0,1404.55,50
3726,1136.33,1448.9,71
3726,1307.33,1467.82,48
3726,1632.43,1530.48,23
3726,1062.78,1581.44,68
3726,1442.39,1583.87,27
3726,1107.4,1634.37,67
3726,1234.68,1648.32,16
3726,629.9,1763.82,47
3726,1156.15,1785.21,74
3726,1207.85,1933.97,73
3727,1167.6,348.65,62
3727,1323.35,365.74,34
3727,965.93,392.2,55
3727,1212.94,410.15,75
3727,1366.78,512.2,54
3727,790.21,567.7,76
3727,1505.66,629.63,58
3727,574.62,648.89,53
3727,277.02,678.82,31
3727,1604.46,738.02,41
3727,1018.03,844.76,12
3727,1262.53,875.32,70
3727,771.82,880.66,60
3727,958.22,888.95,10
3727,1376.52,911.97,69
3727,2120.41,932.65,77
3727,362.64,941.09,65
3727,678.11,966.03,59
3727,784.77,1106.32,38
3727,477.48,1120.64,61
3727,1195.16,1182.67,13
3727,421.35,1195.04,45
3727,1469.54,1246.5,15
3727,634.93,1316.91,63
3727,805.51,1365.08,25
3727,861.43,1404.13,50
3727,1137.35,1449.76,71
3727,1307.71,1467.64,48
3727,1632.1,1530.26,23
3727,1062.61,1580.85,68
3727,1442.22,1583.82,27
3727,1106.9,1634.76,67
3727,1234.4,1648.18,16
3727,629.46,1763.53,47
3727,1156.34,1784.73,74
3727,1208.27,1933.75,73
3728,1168.37,348.49,62
3728,1323.56,366.93,34
3728,966.02,392.1,55
3728,1212.33,410.33,75
3728,1366.41,511.96,54
3728,791.06,567.89,76
3728,1506.25,630.04,58
3728,574.66,649.29,53
3728,277.04,678.9,31
3728,1604.0,738.09,41
3728,1018.08,845.13,12
3728,1263.55,875.53,70
3728,772.38,880.92,60
3728,958.68,889.29,10
3728,1377.13,912.33,69
3728,2119.08,933.18,77
3728,362.83,941.52,65
3728,678.01,965.69,59
3728,784.54,1106.01,38
3728,476.55,1120.67,61
3728,1195.29,1182.24,13
3728,420.99,1194.76,45
3728,1469.75,1246.62,15
3728,634.71,1317.1,63
3728,806.43,1365.76,25
3728,862.05,1404.02,50
3728,1137.78,1449.88,71
3728,1308.39,1467.68,48
3728,1632.12,1530.55,23
3728,1062.4,1581.23,68
3728,1442.35,1583.83,27
3728,1107.29,1634.72,67
3728,1234.47,1648.18,16
3728,629.21,1763.56,47
3728,1156.01,1784.97,74
3728,1208.23,1933.86,73
3729,1168.01,348.65,62
3729,1323.69,367.15,34
3729,966.26,391.66,55
3729,1212.5,410.45,75
3729,1366.19,512.13,54
3729,791.88,568.05,76
3729,1506.51,631.55,58
3729,574.3,650.15,53
3729,277.11,679.13,31
3729,1604.76,737.97,41
3729,1018.29,845.04,12
3729,1262.88,875.5,70
3729,772.14,880.83,60
3729,958.28,888.81,10
3729,1376.18,912.14,69
3729,2119.28,933.12,77
3729,363.08,942.06,65
3729,677.88,965.05,59
3729,783.83,1105.74,38
3729,477.08,1120.54,61
3729,1195.39,1182.86,13
3729,420.38,1194.42,45
3729,1469.51,1246.65,15
3729,635.0,1317.62,63
3729,806.06,1365.56,25
3729,863.38,1403.43,50
3729,1139.14,1450.84,71
3729,1308.81,1467.53,48
3729,1632.36,1530.55,23
3729,1062.4,1581.2,68
3729,1442.76,1583.88,27
3729,1106.98,1634.94,67
3729,1234.67,1648.1,16
3729,628.91,1763.88,47
3729,1156.5,1784.49,74
3729,1207.63,1933.76,73
3730,1168.65,347.98,62
3730,1323.75,366.9,34
3730,965.92,392.33,55
3730,1211.57,410.72,75
3730,1366.59,512.34,54
3730,791.39,568.41,76
3730,1506.55,630.86,58
3730,574.1,650.06,53
3730,277.43,678.22,31
3730,1604.38,738.15,41
3730,1018.16,845.06,12
3730,1263.06,875.68,70
3730,772.08,880.83,60
3730,958.7,889.21,10
3730,1378.06,912.39,69
3730,2118.61,932.91,77
3730,362.87,941.95,65
3730,678.06,965.75,59
3730,783.58,1105.72,38
3730,476.01,1120.92,61
3730,1194.61,1181.88,13
3730,420.71,1194.61,45
3730,1468.43,1247.52,15
3730,635.1,1316.68,63
3730,806.49,1365.79,25
3730,864.87,1402.9,50
3730,1139.62,1451.32,71
3730,1309.07,1467.77,48
3730,1632.59,1530.53,23
3730,1062.81,1580.97,68
3730,1442.58,1583.9,27
3730,1106.17,1635.32,67
3730,1234.69,1648.71,16
3730,628.29,1763.63,47
3730,1156.57,1784.23,74
3730,1207.98,1933.84,73
3731,1168.14,348.29,62
3731,1323.87,367.07,34
3731,965.78,392.01,55
3731,1211.82,410.39,75
3731,1366.56,511.87,54
3731,791.79,568.2,76
3731,1506.14,631.64,58
3731,574.24,649.79,53
3731,277.75,677.81,31
3731,1604.76,738.1,41
3731,1018.38,844.85,12
3731,1263.06,875.41,70
3731,772.06,880.69,60
3731,958.41,888.81,10
3731,1377.49,911.93,69
3731,2117.39,933.89,77
3731,363.13,942.96,65
3731,678.06,965.18,59
3731,783.64,1105.62,38
3731,477.02,1120.52,61
3731,1194.77,1181.73,13
3731,420.78,1194.79,45
3731,1468.67,1247.2,15
3731,635.07,1316.0,63
3731,806.44,1365.85,25
3731,865.99,1402.32,50
3731,1140.78,1452.04,71
3731,1309.22,1467.68,48
3731,1633.24,1530.26,23
3731,1062.47,1581.49,68
3731,1443.64,1583.99,27
3731,1106.36,1635.23,67
3731,1234.22,1648.19,16
3731,627.49,1763.46,47
3731,1156.68,1784.2,74
3731,1208.15,1933.76,73
3732,1168.01,348.66,62
3732,1323.51,366.85,34
3732,1211.51,410.54,75
3732,1366.41,511.96,54
3732,792.36,568.33,76
3732,1506.25,631.68,58
3732,574.17,649.73,53
3732,277.84,677.54,31
3732,1604.77,738.19,41
3732,1018.49,845.5,12
3732,1262.08,875.81,70
3732,772.14,880.94,60
3732,958.63,889.25,10
3732,1378.46,912.49,69
3732,2117.56,934.11,77
3732,363.4,942.72,65
3732,677.71,964.86,59
3732,784.07,1105.89,38
3732,476.53,1120.71,61
3732,1194.6,1181.68,13
3732,420.74,1194.73,45
3732,1468.13,1247.85,15
3732,635.23,1316.04,63
3732,806.17,1365.51,25
3732,866.67,1402.08,50
3732,1141.09,1452.7,71
3732,1309.73,1467.76,48
